"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"11","Inter Mountain Basins Big Sagebrush Shrubland","Chihuahuan Desert",509458,0,13.43,NA,NA,NA,NA,NA,NA,163,NA,146,NA,NA,48.3,NA,NA,-5.198,NA,NA,NA,509458,0,1.24,NA,NA,NA,NA,NA,NA,105.4,NA,91.8,NA,NA,2.16,NA,NA,1.61,NA,NA,NA,509458,0,1.218,NA,NA,NA,NA,NA,NA,87,NA,70.6,NA,NA,2.16,NA,NA,1.43,NA,NA,NA,509458,0,1.25,NA,NA,NA,NA,NA,NA,132,NA,126,NA,NA,2.16,NA,NA,1.86,NA,NA,NA,509458,0,1.4,NA,NA,NA,NA,NA,NA,1.31,NA,1.14,NA,NA,1.01,NA,NA,1.39,NA,NA,NA,100,0,4.1667,0,0,100,0,0,0,0,0,0,0,0,0,100,0,100,0
"12","Inter Mountain Basins Big Sagebrush Shrubland","Coast Range",54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Inter Mountain Basins Big Sagebrush Shrubland","Colorado Plateaus",134931,0,9.67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.9,NA,31.5,-8.45,NA,18.43,8.2086,134931,0,1.38,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.21,NA,1.58,1.91,NA,2.683,12.84,134931,0,1.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.87,NA,1.27,1.06,NA,-13.02,-10.23,134931,0,1.53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.58,NA,1.7,3.05,NA,12.49,20.57,134931,0,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.07,NA,1.09,1.37,NA,0.382,1.333,100,0,2.5955,0,40.5026,74,0,37.0805,23.69,0,0,0,0,0,0,0,0,0,0
"14","Inter Mountain Basins Big Sagebrush Shrubland","Columbia Mountains/Northern Rockies",179304,0,8.4,NA,NA,NA,NA,NA,NA,180,NA,NA,NA,NA,32.7,NA,NA,-6.604,NA,8.45,13.7355,179304,0,1.11,NA,NA,NA,NA,NA,NA,112.1,NA,NA,NA,NA,2.11,NA,NA,3,NA,4.106,7.1,179304,0,1.026,NA,NA,NA,NA,NA,NA,88.1,NA,NA,NA,NA,2.11,NA,NA,2.58,NA,-7.8,-9.8,179304,0,1.2,NA,NA,NA,NA,NA,NA,134,NA,NA,NA,NA,2.11,NA,NA,3.52,NA,8.11,12.18,179304,0,1.58,NA,NA,NA,NA,NA,NA,1.02,NA,NA,NA,NA,1.01,NA,NA,1.54,NA,0.718,0.882,100,0,0.2174,0,0,100,0,4.5652,11.087,0,0,0,0,0,0,3.696,0,0,0
"15","Inter Mountain Basins Big Sagebrush Shrubland","Columbia Plateau",83923,0,10.46,NA,NA,NA,NA,NA,NA,147,NA,NA,160,NA,33.2,NA,NA,-4.051,NA,10.73,20.15,83923,0,1,NA,NA,NA,NA,NA,NA,95.1,NA,NA,107,NA,2.17,NA,NA,2.5,NA,3.291,2.06,83923,0,0.895,NA,NA,NA,NA,NA,NA,50.4,NA,NA,52.1,NA,2.17,NA,NA,2.04,NA,-4.06,1.33,83923,0,1.18,NA,NA,NA,NA,NA,NA,232,NA,NA,198,NA,2.17,NA,NA,3.18,NA,6.73,7.4,83923,0,1.38,NA,NA,NA,NA,NA,NA,1.12,NA,NA,1.1,NA,1.03,NA,NA,1.23,NA,0.727,1.222,100,0,0.0273,0,0,97,0,0.3273,8.947,0,0,0,0,0,0,31.533,0,0,11.157
"16","Inter Mountain Basins Big Sagebrush Shrubland","Eastern Cascades Slopes and Foothills",56174,0,8.16,NA,NA,NA,NA,NA,NA,212,NA,NA,189,NA,43.5,NA,NA,-5.96,NA,NA,17.0959,56174,0,1.24,NA,NA,NA,NA,NA,NA,145.8,NA,NA,145,NA,2.68,NA,NA,2.46,NA,NA,2,56174,0,0.894,NA,NA,NA,NA,NA,NA,72.7,NA,NA,72.7,NA,2.32,NA,NA,1.69,NA,NA,1.35,56174,0,1.33,NA,NA,NA,NA,NA,NA,407,NA,NA,407,NA,3.31,NA,NA,2.9,NA,NA,3.99,56174,0,1.97,NA,NA,NA,NA,NA,NA,1.15,NA,NA,1.13,NA,1.07,NA,NA,1.75,NA,NA,1.186,100,0,6.1367,0,0,100,0,0,52.232,0,0,0,0,0,0,69.944,0,0,67.294
"17","Inter Mountain Basins Big Sagebrush Shrubland","High Plains",288315,0,9.05,NA,NA,NA,NA,NA,NA,191,NA,NA,NA,NA,NA,NA,NA,-10.317,42.7,14.63,NA,288315,0,1.19,NA,NA,NA,NA,NA,NA,133.4,NA,NA,NA,NA,NA,NA,NA,3.15,-2.27,4.838,NA,288315,0,1.127,NA,NA,NA,NA,NA,NA,109.1,NA,NA,NA,NA,NA,NA,NA,2.66,-2.4,4.44,NA,288315,0,1.27,NA,NA,NA,NA,NA,NA,154,NA,NA,NA,NA,NA,NA,NA,3.43,-2.12,5.55,NA,288315,0,1.12,NA,NA,NA,NA,NA,NA,1.24,NA,NA,NA,NA,NA,NA,NA,1.46,-1.02,1.095,NA,83.7,0,0,0,0,100,53.488,30.2326,0,0,0,0,0,0,0,100,0,0,0
"18","Inter Mountain Basins Big Sagebrush Shrubland","Idaho Batholith",60281,0,6.81,NA,NA,NA,NA,NA,NA,214,NA,NA,194,NA,NA,NA,NA,-9.781,NA,NA,20.0549,60281,0,1.36,NA,NA,NA,NA,NA,NA,143.2,NA,NA,144,NA,NA,NA,NA,2.71,NA,NA,2.5,60281,0,1.19,NA,NA,NA,NA,NA,NA,97.2,NA,NA,97.2,NA,NA,NA,NA,2.35,NA,NA,2.23,60281,0,1.47,NA,NA,NA,NA,NA,NA,184,NA,NA,181,NA,NA,NA,NA,3.08,NA,NA,2.85,60281,0,1.83,NA,NA,NA,NA,NA,NA,1.08,NA,NA,1.07,NA,NA,NA,NA,1.61,NA,NA,1.143,100,0,0,0,0,100,0,0,15.294,0,0,0,0,0,0,24.706,0,0,23.529
"19","Inter Mountain Basins Big Sagebrush Shrubland","Klamath Mountains",48539,0,10.6,NA,NA,NA,NA,NA,NA,363,NA,NA,336,NA,38.6,NA,NA,-2.109,NA,NA,19.4464,48539,0,1.13,NA,NA,NA,NA,NA,NA,291.5,NA,NA,292,NA,2.54,NA,NA,2.32,NA,NA,2.05,48539,0,1.113,NA,NA,NA,NA,NA,NA,225,NA,NA,225,NA,2.46,NA,NA,2.17,NA,NA,1.74,48539,0,1.18,NA,NA,NA,NA,NA,NA,360,NA,NA,360,NA,2.66,NA,NA,2.48,NA,NA,2.51,48539,0,1.88,NA,NA,NA,NA,NA,NA,1.48,NA,NA,1.48,NA,1.05,NA,NA,1.85,NA,NA,1.297,100,0,40,0,0,100,0,0,100,0,0,0,0,0,0,100,0,0,100
"20","Inter Mountain Basins Big Sagebrush Shrubland","Madrean Archipelago",74690,0,14.38,NA,NA,NA,NA,NA,NA,177,NA,NA,NA,NA,NA,NA,NA,-1.779,NA,22.74,NA,74690,0,1.19,NA,NA,NA,NA,NA,NA,112.3,NA,NA,NA,NA,NA,NA,NA,1.64,NA,8.65,NA,74690,0,1.187,NA,NA,NA,NA,NA,NA,102.3,NA,NA,NA,NA,NA,NA,NA,1.59,NA,8.02,NA,74690,0,1.2,NA,NA,NA,NA,NA,NA,121,NA,NA,NA,NA,NA,NA,NA,1.71,NA,9.32,NA,74690,0,1.42,NA,NA,NA,NA,NA,NA,1.04,NA,NA,NA,NA,NA,NA,NA,1.59,NA,1.117,NA,100,0,0,0,0,100,0,100,0,0,0,0,0,0,0,100,0,0,0
"21","Inter Mountain Basins Big Sagebrush Shrubland","Middle Rockies",164464,0,5.19,NA,NA,NA,NA,NA,NA,159,NA,125,NA,NA,36.6,NA,NA,-12.126,37.6,10.57,6.0264,164464,0,1.3,NA,NA,NA,NA,NA,NA,105.2,NA,78.5,NA,NA,2.61,NA,NA,2.72,-2.74,5.261,9.75,164464,0,1.128,NA,NA,NA,NA,NA,NA,58.1,NA,69.7,NA,NA,2.13,NA,NA,1.95,-3.01,-8.71,7.32,164464,0,1.52,NA,NA,NA,NA,NA,NA,238,NA,110,NA,NA,2.9,NA,NA,3.94,-2.31,10.94,13.74,164464,0,1.89,NA,NA,NA,NA,NA,NA,1.18,NA,1.02,NA,NA,1.05,NA,NA,1.42,-1.04,1.276,1.082,100,0,5.1305,0,0,100,1.327,38.2132,1.017,0,0,0,0,0,0,55.86,0,0.619,0
"22","Inter Mountain Basins Big Sagebrush Shrubland","Mojave Basin and Range",129599,0,14.28,NA,NA,NA,NA,NA,NA,152,NA,NA,143,NA,38.2,NA,NA,-1.142,32.4,22.02,19.5289,129599,0,1.33,NA,NA,NA,NA,NA,NA,101.3,NA,NA,101,NA,2.21,NA,NA,2.26,-1.64,7.74,6.11,129599,0,1.071,NA,NA,NA,NA,NA,NA,57.4,NA,NA,57.4,NA,1.82,NA,NA,1.93,-1.71,-9.46,5.85,129599,0,1.41,NA,NA,NA,NA,NA,NA,187,NA,NA,187,NA,2.9,NA,NA,2.74,-1.57,11.55,6.37,129599,0,1.75,NA,NA,NA,NA,NA,NA,1.2,NA,NA,1.21,NA,1.06,NA,NA,1.94,-1.06,0.923,1.028,100,0,16.474,0,0,100,0.867,23.6994,0.578,0,0,0,0,0,0,24.277,0,0,23.121
"23","Inter Mountain Basins Big Sagebrush Shrubland","Nebraska Sand Hills",59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Inter Mountain Basins Big Sagebrush Shrubland","North Cascades",36809,0,8.55,NA,NA,NA,NA,NA,NA,203,NA,NA,259,NA,32.9,NA,NA,-6.796,NA,-1.36,18.3901,36809,0,1.12,NA,NA,NA,NA,NA,NA,132.4,NA,NA,175,NA,2.14,NA,NA,2.72,NA,-8.484,6.5,36809,0,1.015,NA,NA,NA,NA,NA,NA,75,NA,NA,86.7,NA,2.11,NA,NA,2.23,NA,-8.48,5.82,36809,0,1.17,NA,NA,NA,NA,NA,NA,381,NA,NA,335,NA,2.15,NA,NA,3.16,NA,-8.48,7.13,36809,0,1.53,NA,NA,NA,NA,NA,NA,1.15,NA,NA,1.13,NA,1.02,NA,NA,1.48,NA,-1.056,1.064,100,0,3.5714,0,0,100,0,1.1905,11.905,0,0,0,0,0,0,39.286,0,0,15.476
"25","Inter Mountain Basins Big Sagebrush Shrubland","Northern Basin and Range",142200,0,8.23,NA,NA,NA,NA,NA,NA,171,NA,NA,155,NA,37.1,NA,NA,-7.457,NA,7.84,16.9124,142200,0,1.3,NA,NA,NA,NA,NA,NA,121,NA,NA,123,NA,2.32,NA,NA,2.75,NA,-3.506,4.31,142200,0,1.11,NA,NA,NA,NA,NA,NA,52.7,NA,NA,53.5,NA,1.93,NA,NA,1.86,NA,-10.02,1.8,142200,0,1.44,NA,NA,NA,NA,NA,NA,297,NA,NA,297,NA,2.6,NA,NA,3.54,NA,11.59,12.11,142200,0,1.89,NA,NA,NA,NA,NA,NA,1.11,NA,NA,1.12,NA,1.03,NA,NA,1.69,NA,-0.636,1.111,100,0,3.7086,0,0,100,0,7.2992,4.18,0,0,0,0,0,0,10.929,0,0,9.566
"26","Inter Mountain Basins Big Sagebrush Shrubland","Northwestern Glaciated Plains",405775,0,6.7,NA,NA,NA,NA,NA,NA,174,NA,NA,NA,NA,35.8,NA,NA,-10.116,NA,10.94,14.2977,405775,0,1.19,NA,NA,NA,NA,NA,NA,112,NA,NA,NA,NA,2.81,NA,NA,3.78,NA,4.443,9.96,405775,0,1.166,NA,NA,NA,NA,NA,NA,100.3,NA,NA,NA,NA,2.67,NA,NA,3.52,NA,3.36,9.37,405775,0,1.2,NA,NA,NA,NA,NA,NA,127,NA,NA,NA,NA,2.96,NA,NA,4.01,NA,7.11,10.56,405775,0,1.57,NA,NA,NA,NA,NA,NA,1.16,NA,NA,NA,NA,1.04,NA,NA,1.53,NA,1.125,1.255,100,0,32.3077,0,0,100,0,10.7692,3.077,0,0,0,0,0,0,81.538,0,0,0
"27","Inter Mountain Basins Big Sagebrush Shrubland","Northwestern Great Plains",357584,0,7.37,NA,NA,NA,NA,NA,NA,190,NA,159,NA,NA,37.7,NA,NA,-10.928,40.7,12.29,0.0341,357584,0,1.17,NA,NA,NA,NA,NA,NA,134.3,NA,106,NA,NA,2.72,NA,NA,3.41,-2.68,3.82,-7.7,357584,0,1.127,NA,NA,NA,NA,NA,NA,75,NA,78.6,NA,NA,2.43,NA,NA,2.94,-3.27,2.66,-14.19,357584,0,1.24,NA,NA,NA,NA,NA,NA,219,NA,126,NA,NA,2.95,NA,NA,3.94,-2.26,4.88,9.06,357584,0,1.42,NA,NA,NA,NA,NA,NA,1.28,NA,1.05,NA,NA,1.07,NA,NA,1.5,-1.05,1.121,-0.708,100,0,38.6978,0,0,100,57.617,13.7592,0.614,0,0,0,0,0,0,100,0,3.317,0
"28","Inter Mountain Basins Big Sagebrush Shrubland","Sierra Nevada",52737,0,8.6,NA,NA,NA,NA,NA,NA,310,NA,NA,306,NA,43.9,NA,25.4,-5.703,NA,NA,16.655,52737,0,1.27,NA,NA,NA,NA,NA,NA,250.7,NA,NA,251,NA,2.86,NA,1.4,2.55,NA,NA,2.31,52737,0,1.222,NA,NA,NA,NA,NA,NA,86.1,NA,NA,86.1,NA,2.44,NA,1.32,2.12,NA,NA,1.3,52737,0,1.35,NA,NA,NA,NA,NA,NA,993,NA,NA,993,NA,3.5,NA,1.45,3.13,NA,NA,4.29,52737,0,1.94,NA,NA,NA,NA,NA,NA,1.4,NA,NA,1.4,NA,1.1,NA,1.05,1.67,NA,NA,1.317,100,0,43.804,0,3.17,100,0,0,64.553,0,0,0,0,0,0,100,0,0,100
