"","type","NAME","SQKM.x","Field.x","bio1_mean","bio10_mean","bio11_mean","bio12_mean","bio13_mean","bio14_mean","bio15_mean","bio16_mean","bio17_mean","bio18_mean","bio19_mean","bio2_mean","bio3_mean","bio4_mean","bio5_mean","bio6_mean","bio7_mean","bio8_mean","bio9_mean","SQKM.y","Field.y","bio1mean_delta","bio10mean_delta","bio11mean_delta","bio12mean_delta","bio13mean_delta","bio14mean_delta","bio15mean_delta","bio16mean_delta","bio17mean_delta","bio18mean_delta","bio19mean_delta","bio2mean_delta","bio3mean_delta","bio4mean_delta","bio5mean_delta","bio6mean_delta","bio7mean_delta","bio8mean_delta","bio9mean_delta","SQKM.x.1","Field.x.1","bio1min_delta","bio10min_delta","bio11min_delta","bio12min_delta","bio13min_delta","bio14min_delta","bio15min_delta","bio16min_delta","bio17min_delta","bio18min_delta","bio19min_delta","bio2min_delta","bio3min_delta","bio4min_delta","bio5min_delta","bio6min_delta","bio7min_delta","bio8min_delta","bio9min_delta","SQKM.y.1","Field.y.1","bio1max_delta","bio10max_delta","bio11max_delta","bio12max_delta","bio13max_delta","bio14max_delta","bio15max_delta","bio16max_delta","bio17max_delta","bio18max_delta","bio19max_delta","bio2max_delta","bio3max_delta","bio4max_delta","bio5max_delta","bio6max_delta","bio7max_delta","bio8max_delta","bio9max_delta","SQKM","Field","bio1mean_zscore","bio10mean_zscore","bio11mean_zscore","bio12mean_zscore","bio13mean_zscore","bio14mean_zscore","bio15mean_zscore","bio16mean_zscore","bio17mean_zscore","bio18mean_zscore","bio19mean_zscore","bio2mean_zscore","bio3mean_zscore","bio4mean_zscore","bio5mean_zscore","bio6mean_zscore","bio7mean_zscore","bio8mean_zscore","bio9mean_zscore","bio1_percent_area","bio2_percent_area","bio3_percent_area","bio4_percent_area","bio5_percent_area","bio6_percent_area","bio7_percent_area","bio8_percent_area","bio9_percent_area","bio10_percent_area","bio11_percent_area","bio12_percent_area","bio13_percent_area","bio14_percent_area","bio15_percent_area","bio16_percent_area","bio17_percent_area","bio18_percent_area","bio19_percent_area"
"11","Inter Mountain Basins Big Sagebrush Shrubland","Chihuahuan Desert",509458,0,13.43,23,4.0007,NA,NA,9.87,69.9,NA,35,NA,NA,NA,NA,NA,32.3,-5.198,NA,21.92,NA,509458,0,1.72,1.84,2,NA,NA,7.76,-30.9,NA,17.48,NA,NA,NA,NA,NA,1.72,1.71,NA,2.628,NA,509458,0,1.69,1.8,1.96,NA,NA,6.042,-36.3,NA,11.88,NA,NA,NA,NA,NA,1.61,1.59,NA,2.41,NA,509458,0,1.76,1.91,2.04,NA,NA,11.32,-24.4,NA,27.44,NA,NA,NA,NA,NA,1.87,1.91,NA,2.7,NA,509458,0,1.94,1.78,1.82,NA,NA,3.62,-1.28,NA,1.43,NA,NA,NA,NA,NA,1.14,1.48,NA,1.227,NA,100,0,0,0,41.667,100,0,45.833,0,100,100,0,0,100,91.7,0,100,0,0
"12","Inter Mountain Basins Big Sagebrush Shrubland","Coast Range",54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54150,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"13","Inter Mountain Basins Big Sagebrush Shrubland","Colorado Plateaus",134931,0,9.67,21.1,-1.5767,NA,39.3,15.5,26.6,116,59.4,NA,NA,NA,37.3,NA,31.3,-9.1,39.5,18.051,9.26,134931,0,1.88,1.97,2.2,NA,-28.6,11.99,-44.1,-42,23.27,NA,NA,NA,1.98,NA,2.05,3.58,-1.92,5.546,12.29,134931,0,1.69,1.7,1.81,NA,-58.1,3.062,-55.7,-81.9,7.94,NA,NA,NA,1.57,NA,1.68,2.45,-2.52,-10.81,4.84,134931,0,2.13,2.19,2.6,NA,-12.8,29.05,-28.2,-21.5,56.88,NA,NA,NA,2.43,NA,2.32,4.63,-1.31,12.83,21.44,134931,0,2.18,1.67,2.15,NA,-1.27,3.53,-3.23,-1.08,1.8,NA,NA,NA,1.11,NA,1.33,2.63,-1.1,0.781,1.301,100,0,17.36,0,100,100,30.865,22.714,20.516,100,100,0,75.37,100,100,18.697,93.6,0,0
"14","Inter Mountain Basins Big Sagebrush Shrubland","Columbia Mountains/Northern Rockies",179304,0,8.4,18.8,-1.7758,NA,54.2,18.66,37.8,148,68.8,NA,NA,NA,34.5,NA,28.7,-6.604,NA,11.643,13.69,179304,0,1.49,1.78,1.76,NA,-26,10.99,-27.8,-43.7,25.05,NA,NA,NA,2.45,NA,1.75,3.59,NA,1.482,8.88,179304,0,1.41,1.6,1.6,NA,-34.3,4.144,-36.8,-52.7,13.45,NA,NA,NA,2.19,NA,1.68,3.17,NA,-7.96,-8.91,179304,0,1.56,1.9,1.84,NA,-17.7,20.39,-20.5,-35.6,36.18,NA,NA,NA,2.7,NA,1.87,4.01,NA,6.67,12.34,179304,0,2.12,1.71,1.65,NA,-1.12,2.29,-1.65,-1.07,1.96,NA,NA,NA,1.04,NA,1.04,1.84,NA,0.357,1.06,100,0,4.13,0,68.913,100,0,1.304,8.478,100,100,0,27.39,65.4,100,1.739,29.57,0,0
"15","Inter Mountain Basins Big Sagebrush Shrubland","Columbia Plateau",83923,0,10.46,20.5,0.7258,NA,45.9,6.93,45.7,NA,20.9,NA,NA,12.1,33.8,NA,29,-4.061,NA,10.565,20.16,83923,0,1.35,1.63,1.66,NA,-20.2,4.13,-25.7,NA,10.51,NA,NA,0.391,2.44,NA,1.74,2.99,NA,4.42,1.96,83923,0,1.2,1.25,1.37,NA,-31.2,2.026,-36.4,NA,8.47,NA,NA,0.376,2.18,NA,1.65,2.3,NA,4.06,1.32,83923,0,1.54,1.82,1.9,NA,-13.5,14.77,-17.8,NA,21.93,NA,NA,0.404,2.74,NA,1.83,3.83,NA,4.61,7.36,83923,0,1.86,1.45,1.38,NA,-1.1,1.31,-1.41,NA,1.19,NA,NA,1.01,1.1,NA,1.02,1.46,NA,1.061,1.195,100,0.1909,2.89,0,2.864,100,0,0.191,8.756,100,100,0,9.77,66.2,94.8,0,4.47,0,0
"16","Inter Mountain Basins Big Sagebrush Shrubland","Eastern Cascades Slopes and Foothills",56174,0,8.16,17.3,0.0366,NA,59.5,8.27,50.9,NA,NA,NA,NA,NA,42.4,NA,27.8,-5.96,NA,-0.627,17.09,56174,0,1.66,1.68,1.93,NA,-31.6,5.5,-28.5,NA,NA,NA,NA,NA,2.7,NA,1.73,3.1,NA,1.617,2.17,56174,0,1.2,1.23,1.38,NA,-59.8,2.012,-37.9,NA,NA,NA,NA,NA,2.19,NA,1.65,2.36,NA,1.48,1.35,56174,0,1.79,1.87,2.12,NA,-18,10.88,-19.5,NA,NA,NA,NA,NA,3.65,NA,1.79,3.63,NA,1.76,4.11,56174,0,2.65,1.55,1.71,NA,-1.12,1.74,-1.33,NA,NA,NA,NA,NA,1.09,NA,1.02,2.21,NA,1.174,1.269,100,0,60.04,0,1.813,100,0,2.999,53.696,100,100,0,16.04,93,86.3,0,0,0,0
"17","Inter Mountain Basins Big Sagebrush Shrubland","High Plains",288315,0,9.02,20.8,-2.0721,NA,NA,9.31,59.1,NA,34.9,NA,NA,NA,NA,NA,30.4,-10.317,42.5,14.905,NA,288315,0,1.61,1.83,2,NA,NA,5.03,-27.1,NA,12.05,NA,NA,NA,NA,NA,1.81,3.64,-2.31,4.811,NA,288315,0,1.54,1.75,1.79,NA,NA,3.385,-31.3,NA,10.09,NA,NA,NA,NA,NA,1.51,3.41,-2.33,3.93,NA,288315,0,1.72,1.93,2.29,NA,NA,6.83,-19.6,NA,13.74,NA,NA,NA,NA,NA,2.01,3.81,-2.29,5.84,NA,288315,0,1.5,1.5,1.24,NA,NA,1.63,-1.58,NA,1.08,NA,NA,NA,NA,NA,1.27,1.7,-1.01,1.108,NA,100,0,0,0,58.14,100,6.977,39.535,0,100,100,0,0,88.4,100,0,23.26,0,0
"18","Inter Mountain Basins Big Sagebrush Shrubland","Idaho Batholith",60281,0,6.81,17.7,-3.6077,NA,60.2,15.78,39.8,152,81.1,NA,NA,NA,36.2,NA,24.3,-9.781,NA,6.403,19.31,60281,0,1.94,1.89,2.43,NA,-31.3,11.38,-34.2,-45.4,34,NA,NA,NA,2.43,NA,1.94,3.86,NA,5.804,2.6,60281,0,1.69,1.79,1.96,NA,-48.7,5.54,-44.2,-48.3,26.87,NA,NA,NA,2.29,NA,1.9,3.16,NA,5.8,1.96,60281,0,2.12,1.99,2.87,NA,-21.2,20.61,-24.6,-41.9,43.46,NA,NA,NA,2.5,NA,1.98,4.57,NA,5.8,8.84,60281,0,2.61,1.55,2.15,NA,-1.4,2.64,-2.09,-1.03,1.7,NA,NA,NA,1.06,NA,1.04,2.29,NA,1.118,1.058,100,0,5.88,0,10.588,100,0,1.176,21.176,100,100,0,68.24,100,100,3.529,32.94,0,0
"19","Inter Mountain Basins Big Sagebrush Shrubland","Klamath Mountains",48539,0,10.6,19.5,2.8183,NA,NA,8.77,NA,NA,NA,NA,NA,NA,39.5,NA,NA,-2.109,NA,3.776,19.45,48539,0,1.49,1.43,1.59,NA,NA,4.11,NA,NA,NA,NA,NA,NA,2.66,NA,NA,2.89,NA,1.606,2.22,48539,0,1.46,1.38,1.54,NA,NA,2.869,NA,NA,NA,NA,NA,NA,2.55,NA,NA,2.77,NA,1.61,1.92,48539,0,1.55,1.55,1.7,NA,NA,5.66,NA,NA,NA,NA,NA,NA,2.81,NA,NA,3.04,NA,1.61,2.68,48539,0,2.48,1.46,1.5,NA,NA,1.18,NA,NA,NA,NA,NA,NA,1.09,NA,NA,2.31,NA,1.142,1.406,100,0,80,0,0,100,0,10,100,100,100,0,0,90,0,0,0,0,0
"20","Inter Mountain Basins Big Sagebrush Shrubland","Madrean Archipelago",74690,0,14.38,23.4,5.7259,NA,NA,9.72,59.1,NA,NA,NA,NA,NA,43.6,NA,NA,-1.779,NA,22.737,NA,74690,0,1.62,1.63,1.87,NA,NA,6.51,-27.4,NA,NA,NA,NA,NA,2.23,NA,NA,1.97,NA,9.135,NA,74690,0,1.62,1.62,1.87,NA,NA,5.907,-28.6,NA,NA,NA,NA,NA,2.19,NA,NA,1.82,NA,8.51,NA,74690,0,1.63,1.64,1.87,NA,NA,7.12,-25.4,NA,NA,NA,NA,NA,2.28,NA,NA,2.16,NA,9.79,NA,74690,0,1.94,1.85,1.76,NA,NA,1.98,-1.48,NA,NA,NA,NA,NA,1.06,NA,NA,1.9,NA,1.18,NA,100,0,40,0,0,100,0,100,0,100,100,0,0,100,100,0,0,0,0
"21","Inter Mountain Basins Big Sagebrush Shrubland","Middle Rockies",164464,0,5.19,16.1,-5.3965,NA,59.6,17.32,43.1,165,66.4,NA,NA,NA,35.9,NA,27,-12.126,37.1,10.409,7.45,164464,0,1.86,1.89,2.2,NA,-28.7,10.26,-27.5,-50.5,22.01,NA,NA,NA,2.38,NA,1.92,3.94,-2.6,5.432,9.1,164464,0,1.58,1.55,1.85,NA,-57.1,2.313,-48.8,-66.8,6.69,NA,NA,NA,1.79,NA,1.52,3.26,-2.9,-7.6,-8.81,164464,0,2.12,2.07,2.74,NA,-13.6,32.82,-16,-27.1,48.26,NA,NA,NA,2.96,NA,2.28,4.69,-2.34,10.24,13.33,164464,0,2.69,1.86,2.13,NA,-1.32,2.81,-1.77,-1.17,1.51,NA,NA,NA,1.04,NA,1.1,2.08,-1.06,1.337,1.004,100,0,21.41,0,95.223,100,0.885,55.02,2.742,100,100,0,34.01,99.8,98.6,3.627,64.48,0,0
"22","Inter Mountain Basins Big Sagebrush Shrubland","Mojave Basin and Range",129599,0,14.28,24.4,4.9456,NA,34.5,7.57,50.6,NA,41.5,NA,NA,NA,40,NA,33.7,-1.142,NA,24.355,16.57,129599,0,1.72,1.74,1.91,NA,-34.6,5.56,-44.6,NA,14.49,NA,NA,NA,2.42,NA,1.67,2.58,NA,9.11,5.95,129599,0,1.53,1.34,1.69,NA,-48.6,0.777,-75.4,NA,4.52,NA,NA,NA,1.96,NA,1.39,2.16,NA,-8.75,3.78,129599,0,1.82,1.85,2.21,NA,-23.1,12.31,-23.4,NA,26.53,NA,NA,NA,2.69,NA,1.9,3.2,NA,11.61,7.68,129599,0,2.26,1.65,1.78,NA,-1.11,3.89,-2.22,NA,1.31,NA,NA,NA,1.07,NA,1.14,2.21,NA,1.086,1.099,100,0,9.83,0,96.243,100,0,20.52,16.185,100,100,0,15.61,99.7,97.1,0,52.6,0,0
"23","Inter Mountain Basins Big Sagebrush Shrubland","Nebraska Sand Hills",59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,59123,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"24","Inter Mountain Basins Big Sagebrush Shrubland","North Cascades",36809,0,8.55,19.1,-1.9331,NA,52.2,11.78,43.8,NA,NA,NA,NA,NA,33,NA,28.3,-6.796,NA,NA,18.07,36809,0,1.48,1.65,1.79,NA,-22.8,6.33,-27.9,NA,NA,NA,NA,NA,2.43,NA,1.74,3.29,NA,NA,6.41,36809,0,1.38,1.35,1.68,NA,-28.6,3.04,-32.8,NA,NA,NA,NA,NA,2.2,NA,1.69,2.74,NA,NA,5.77,36809,0,1.53,1.78,1.84,NA,-17.5,9.62,-20.2,NA,NA,NA,NA,NA,2.62,NA,1.8,3.82,NA,NA,7.08,36809,0,2.03,1.61,1.66,NA,-1.12,1.55,-1.5,NA,NA,NA,NA,NA,1.13,NA,1.03,1.79,NA,NA,1.068,100,0,47.62,0,47.619,100,0,0,7.143,100,100,0,55.95,82.1,91.7,0,0,0,0
"25","Inter Mountain Basins Big Sagebrush Shrubland","Northern Basin and Range",142200,0,8.23,18.6,-1.2553,NA,46,11.38,38.8,125,53.6,NA,NA,NA,40.1,NA,30.7,-7.457,37.8,9.342,16.29,142200,0,1.81,1.86,2.34,NA,-26.8,8.09,-36.7,-41.6,18.92,NA,NA,NA,2.48,NA,1.93,3.56,-2.78,1.242,5.67,142200,0,1.51,1.53,1.85,NA,-67.7,1.36,-52.8,-71.7,11.09,NA,NA,NA,1.92,NA,1.63,2.45,-2.99,-9.47,1.96,142200,0,2.13,2.06,2.95,NA,-12.7,23.02,-20.6,-23.9,41.14,NA,NA,NA,3.07,NA,2.16,4.85,-2.58,10.77,12.74,142200,0,2.63,1.47,1.91,NA,-1.34,2.45,-2.17,-1.13,1.23,NA,NA,NA,1.06,NA,1.03,2.18,-1.04,0.352,1.131,100,0,27.96,0,3.355,100,1.559,7.863,6.775,100,100,0,81.14,99.3,99.8,11.335,13.47,0,0
"26","Inter Mountain Basins Big Sagebrush Shrubland","Northwestern Glaciated Plains",405775,0,6.7,17.2,-3.2514,NA,NA,16.03,51.2,179,57.5,NA,NA,NA,35.8,NA,28.8,-10.116,NA,11.285,14.3,405775,0,1.64,1.95,1.93,NA,NA,11.21,-28.6,-53.5,18.15,NA,NA,NA,2.85,NA,1.73,4.34,NA,4.559,10.09,405775,0,1.59,1.91,1.83,NA,NA,6.112,-33,-53.8,10.83,NA,NA,NA,2.69,NA,1.7,3.92,NA,3.56,9.5,405775,0,1.68,2,1.97,NA,NA,22.85,-23.7,-53.3,36.21,NA,NA,NA,3.08,NA,1.78,4.64,NA,7.31,10.68,405775,0,2.18,1.79,1.52,NA,NA,3.13,-1.57,-1.07,1.34,NA,NA,NA,1.05,NA,1.04,1.75,NA,1.258,1.271,100,0,32.31,0,27.692,100,0,18.462,3.077,100,100,0,0,100,100,3.077,76.92,0,0
